Tunnel length [m];Tunnel width [m];Tunnel height [m];Hydrauric diameter;T [K];Qdot [Kw];Critical velocity [m/s];;;;;;;;;
15;0.25;0.5;0.333333333;293;2.4;0.400454546;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.45;0.403216389;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.5;0.405940906;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.55;0.408629335;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.6;0.411282847;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.65;0.413902553;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.7;0.416489511;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.75;0.419044726;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.8;0.421569152;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.85;0.424063702;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.9;0.426529244;;;;;;;;;
15;0.25;0.5;0.333333333;293;2.95;0.428966607;;;;;;;;;
15;0.25;0.5;0.333333333;293;3;0.431376583;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.05;0.433759927;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.1;0.436117364;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.15;0.438449587;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.2;0.440757259;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.25;0.443041016;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.3;0.445301469;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.35;0.447539202;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.4;0.449754779;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.45;0.451948739;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.5;0.454121603;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.55;0.45627387;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.6;0.458406022;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.65;0.460518522;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.7;0.462611817;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.75;0.464686337;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.8;0.466742498;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.85;0.468780701;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.9;0.470801332;;;;;;;;;
15;0.25;0.5;0.333333333;293;3.95;0.472804766;;;;;;;;;
15;0.25;0.5;0.333333333;293;4;0.474791364;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.05;0.476761476;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.1;0.478715438;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.15;0.480653578;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.2;0.482576213;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.25;0.484483649;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.3;0.486376182;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.35;0.488254101;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.4;0.490117684;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.45;0.491967203;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.5;0.493802918;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.55;0.495625086;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.6;0.497433952;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.65;0.499229758;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.7;0.501012737;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.75;0.502783115;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.8;0.504541112;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.85;0.506286943;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.9;0.508020816;;;;;;;;;
15;0.25;0.5;0.333333333;293;4.95;0.509742933;;;;;;;;;
15;0.25;0.5;0.333333333;293;5;0.511453493;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.05;0.513152686;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.1;0.514840701;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.15;0.516517718;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.2;0.518183916;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.25;0.519839467;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.3;0.521484539;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.35;0.523119298;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.4;0.524743902;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.45;0.526358509;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.5;0.527963271;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.55;0.529558336;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.6;0.531143849;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.65;0.532719953;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.7;0.534286785;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.75;0.535844481;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.8;0.537393174;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.85;0.53893299;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.9;0.540464058;;;;;;;;;
15;0.25;0.5;0.333333333;293;5.95;0.5419865;;;;;;;;;
15;0.25;0.5;0.333333333;293;6;0.543500437;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.05;0.545005986;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.1;0.546503263;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.15;0.54799238;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.2;0.549473447;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.25;0.550946574;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.3;0.552411864;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.35;0.553869422;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.4;0.555319348;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.45;0.556761743;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.5;0.558196702;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.55;0.559624321;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.6;0.561044694;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.65;0.562457911;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.7;0.563864061;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.75;0.565263233;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.8;0.566655513;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.85;0.568040984;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.9;0.56941973;;;;;;;;;
15;0.25;0.5;0.333333333;293;6.95;0.570791831;;;;;;;;;
15;0.25;0.5;0.333333333;293;7;0.572157367;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.05;0.573516416;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.1;0.574869054;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.15;0.576215356;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.2;0.577555397;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.25;0.578889248;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.3;0.58021698;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.35;0.581538663;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.4;0.582854366;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.45;0.584164156;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.5;0.585468098;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.55;0.586766257;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.6;0.588058698;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.65;0.589345483;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.7;0.590626673;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.75;0.591902328;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.8;0.593172509;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.85;0.594437273;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.9;0.595696678;;;;;;;;;
15;0.25;0.5;0.333333333;293;7.95;0.59695078;;;;;;;;;
15;0.25;0.5;0.333333333;293;8;0.598199634;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.05;0.599443296;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.1;0.600681819;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.15;0.601915255;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.2;0.603143657;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.25;0.604367075;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.3;0.605585561;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.35;0.606799162;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.4;0.608007929;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.45;0.609211908;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.5;0.610411147;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.55;0.611605693;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.6;0.61279559;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.65;0.613980884;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.7;0.61516162;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.75;0.61633784;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.8;0.617509587;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.85;0.618676905;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.9;0.619839834;;;;;;;;;
15;0.25;0.5;0.333333333;293;8.95;0.620998416;;;;;;;;;
15;0.25;0.5;0.333333333;293;9;0.622152691;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.05;0.623302699;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.1;0.624448478;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.15;0.625590068;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.2;0.626727507;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.25;0.627860833;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.3;0.628990081;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.35;0.63011529;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.4;0.631236493;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.45;0.632353729;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.5;0.63346703;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.55;0.634576431;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.6;0.635681967;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.65;0.636783671;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.7;0.637881576;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.75;0.638975715;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.8;0.640066119;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.85;0.641152821;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.9;0.642235852;;;;;;;;;
15;0.25;0.5;0.333333333;293;9.95;0.643315242;;;;;;;;;
15;0.25;0.5;0.333333333;293;10;0.644391022;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.05;0.645463222;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.1;0.646531871;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.15;0.647597;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.2;0.648658636;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.25;0.649716809;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.3;0.650771546;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.35;0.651822875;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.4;0.652870823;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.45;0.653915418;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.5;0.654956687;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.55;0.655994655;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.6;0.657029348;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.65;0.658060793;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.7;0.659089015;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.75;0.660114038;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.8;0.661135888;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.85;0.662154589;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.9;0.663170166;;;;;;;;;
15;0.25;0.5;0.333333333;293;10.95;0.664182641;;;;;;;;;
15;0.25;0.5;0.333333333;293;11;0.665192038;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.05;0.666198382;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.1;0.667201694;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.15;0.668201998;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.2;0.669199316;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.25;0.67019367;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.3;0.671185082;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.35;0.672173574;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.4;0.673159167;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.45;0.674141883;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.5;0.675121742;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.55;0.676098764;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.6;0.677072971;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.65;0.678044383;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.7;0.679013019;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.75;0.6799789;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.8;0.680942044;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.85;0.681902471;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.9;0.6828602;;;;;;;;;
15;0.25;0.5;0.333333333;293;11.95;0.683815251;;;;;;;;;
15;0.25;0.5;0.333333333;293;12;0.684767641;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.05;0.685717389;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.1;0.686664514;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.15;0.687609033;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.2;0.688550965;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.25;0.689490326;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.3;0.690427134;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.35;0.691361408;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.4;0.692293163;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.45;0.693222417;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.5;0.694149186;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.55;0.695073487;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.6;0.695995336;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.65;0.696914749;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.7;0.697831744;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.75;0.698746334;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.8;0.699658537;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.85;0.700568367;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.9;0.70147584;;;;;;;;;
15;0.25;0.5;0.333333333;293;12.95;0.702380971;;;;;;;;;
15;0.25;0.5;0.333333333;293;13;0.703283775;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.05;0.704184267;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.1;0.705082463;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.15;0.705978375;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.2;0.70687202;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.25;0.70776341;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.3;0.708652561;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.35;0.709539487;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.4;0.7104242;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.45;0.711306715;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.5;0.712187046;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.55;0.713065206;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.6;0.713941209;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.65;0.714815067;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.7;0.715686793;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.75;0.716556401;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.8;0.717423904;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.85;0.718289314;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.9;0.719152643;;;;;;;;;
15;0.25;0.5;0.333333333;293;13.95;0.720013904;;;;;;;;;
15;0.25;0.5;0.333333333;293;14;0.72087311;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.05;0.721730273;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.1;0.722585404;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;14.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;15.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;16.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;17.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;18.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;19.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.2;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.25;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.3;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.35;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.4;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.45;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.5;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.55;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.6;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.65;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.7;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.75;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.8;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.85;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.9;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;20.95;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.05;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.1;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.15;0.722956891;;;;;;;;;
15;0.25;0.5;0.333333333;293;21.2;0.722956891;;;;;;;;;
